locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAMPPICK_03461	CDS	855	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
FAMPPICK_03462	CDS	903	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FAMPPICK_03463	CDS	879	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
FAMPPICK_03464	CDS	1269	msmE		COG1653	Multiple sugar-binding protein
FAMPPICK_03465	CDS	987	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
FAMPPICK_03466	CDS	375	uvrC_2			UvrABC system protein C
FAMPPICK_03467	CDS	1119	thiO_2	1.4.3.19		Glycine oxidase
FAMPPICK_03468	CDS	147	sspG			Small, acid-soluble spore protein G
FAMPPICK_03469	CDS	276				hypothetical protein
FAMPPICK_03470	CDS	384				hypothetical protein
FAMPPICK_03471	CDS	1398				hypothetical protein
FAMPPICK_03472	CDS	444	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
FAMPPICK_03473	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
FAMPPICK_03474	CDS	1314				hypothetical protein
FAMPPICK_03475	CDS	786	sufC		COG0396	Vegetative protein 296
FAMPPICK_03476	CDS	363				hypothetical protein
FAMPPICK_03477	CDS	825	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
FAMPPICK_03478	CDS	669	metP		COG2011	Methionine import system permease protein MetP
FAMPPICK_03479	CDS	1026	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
FAMPPICK_03480	CDS	345				hypothetical protein
FAMPPICK_03481	CDS	321				hypothetical protein
FAMPPICK_03482	CDS	441	rnmV_2	3.1.26.8		Ribonuclease M5
FAMPPICK_03483	CDS	237				hypothetical protein
FAMPPICK_03484	CDS	384	gcvH		COG0509	Glycine cleavage system H protein
FAMPPICK_03485	CDS	357	mgsR_2		COG1393	Regulatory protein MgsR
FAMPPICK_03486	CDS	1785	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
FAMPPICK_03487	CDS	1176	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FAMPPICK_03488	CDS	2370	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
FAMPPICK_03489	CDS	147				hypothetical protein
FAMPPICK_03490	CDS	909	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
FAMPPICK_03491	CDS	246				hypothetical protein
FAMPPICK_03492	CDS	333				hypothetical protein
FAMPPICK_03493	CDS	468	yusO_2			putative HTH-type transcriptional regulator YusO
FAMPPICK_03494	CDS	1626	bmr3_3			Multidrug resistance protein 3
FAMPPICK_03495	CDS	384				hypothetical protein
FAMPPICK_03496	CDS	381	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
FAMPPICK_03497	CDS	330	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FAMPPICK_03498	CDS	888	gltR_3		COG0583	HTH-type transcriptional regulator GltR
FAMPPICK_03499	CDS	288				hypothetical protein
FAMPPICK_03500	CDS	828	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
FAMPPICK_03501	CDS	438				hypothetical protein
FAMPPICK_03502	CDS	1503	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
FAMPPICK_03503	CDS	297				hypothetical protein
FAMPPICK_03504	CDS	843				hypothetical protein
FAMPPICK_03505	CDS	462	mrgA		COG0783	Metalloregulation DNA-binding stress protein
FAMPPICK_03506	CDS	1377	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
FAMPPICK_03507	CDS	678	cssR			Transcriptional regulatory protein CssR
FAMPPICK_03508	CDS	1356	cssS	2.7.13.3		Sensor histidine kinase CssS
FAMPPICK_03509	CDS	876				hypothetical protein
FAMPPICK_03510	CDS	1389	fumC	4.2.1.2		Fumarate hydratase class II
FAMPPICK_03511	CDS	186				hypothetical protein
FAMPPICK_03512	CDS	1449	gerAA_2			Spore germination protein A1
FAMPPICK_03513	CDS	1098	gerAB			Spore germination protein A2
FAMPPICK_03514	CDS	1122	gerAC			Spore germination protein A3
FAMPPICK_03515	CDS	636	liaR_2		COG2197	Transcriptional regulatory protein LiaR
FAMPPICK_03516	CDS	1083	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
FAMPPICK_03517	CDS	726	liaF		COG4758	Protein LiaF
FAMPPICK_03518	CDS	873	liaG		COG3595	Protein LiaG
FAMPPICK_03519	CDS	678	liaH		COG1842	Protein LiaH
FAMPPICK_03520	CDS	381	liaI			Protein LiaI
FAMPPICK_03521	CDS	1269				hypothetical protein
FAMPPICK_03522	CDS	582	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
FAMPPICK_03523	CDS	1332	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FAMPPICK_03524	CDS	1062	hmuU		COG0609	Hemin transport system permease protein HmuU
FAMPPICK_03525	CDS	945	btuF			Vitamin B12-binding protein
FAMPPICK_03526	CDS	792	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
FAMPPICK_03527	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
FAMPPICK_03528	CDS	1743	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
FAMPPICK_03529	CDS	828	walR_3		COG0745	Transcriptional regulatory protein WalR
FAMPPICK_03530	CDS	240	rsoA			Sigma-O factor regulatory protein RsoA
FAMPPICK_03531	CDS	573	sigO			RNA polymerase sigma factor SigO
FAMPPICK_03532	CDS	153	yvrJ			putative protein YvrJ
FAMPPICK_03533	CDS	1158	oxdC	4.1.1.2	COG2140	Oxalate decarboxylase OxdC
FAMPPICK_03534	CDS	411	yvrL			Membrane-bound negative regulator YvrL
FAMPPICK_03535	CDS	1230	yknZ_2		COG0577	putative ABC transporter permease YknZ
FAMPPICK_03536	CDS	690	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
FAMPPICK_03537	CDS	1194	yknX_2		COG0845	Putative efflux system component YknX
FAMPPICK_03538	CDS	810	yusV_3		COG1120	putative siderophore transport system ATP-binding protein YusV
FAMPPICK_03539	CDS	1011	feuC_2		COG0609	Iron-uptake system permease protein FeuC
FAMPPICK_03540	CDS	1047	feuB_2		COG0609	Iron-uptake system permease protein FeuB
FAMPPICK_03541	CDS	948	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
FAMPPICK_03542	CDS	243				hypothetical protein
FAMPPICK_03543	CDS	1410	arcD		COG0531	Arginine/ornithine antiporter
FAMPPICK_03544	CDS	141	sspJ			Small, acid-soluble spore protein J
FAMPPICK_03545	CDS	483	ydjM_2		COG1988	Inner membrane protein YdjM
FAMPPICK_03546	CDS	1854	ltaS2_2		COG1368	Lipoteichoic acid synthase 2
FAMPPICK_03547	CDS	930				hypothetical protein
FAMPPICK_03548	CDS	783	modA		COG0725	Molybdate-binding protein ModA
FAMPPICK_03549	CDS	684	modB		COG4149	Molybdenum transport system permease protein ModB
FAMPPICK_03550	CDS	831	yvgN	1.1.1.-	COG0656	Glyoxal reductase
FAMPPICK_03551	CDS	486	yvgO			Stress response protein YvgO
FAMPPICK_03552	CDS	2013	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
FAMPPICK_03553	CDS	1716	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
FAMPPICK_03554	CDS	1818	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
FAMPPICK_03555	CDS	2325	helD	3.6.4.12	COG3973	DNA helicase IV
FAMPPICK_03556	CDS	609				hypothetical protein
FAMPPICK_03557	CDS	417	bdbC		COG1495	Disulfide bond formation protein C
FAMPPICK_03558	CDS	669	bdbD		COG1651	Disulfide bond formation protein D
FAMPPICK_03559	CDS	2100	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
FAMPPICK_03560	CDS	2412	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
FAMPPICK_03561	CDS	210	copZ			Copper chaperone CopZ
FAMPPICK_03562	CDS	306	csoR_2		COG1937	Copper-sensing transcriptional repressor CsoR
FAMPPICK_03563	CDS	1047	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
FAMPPICK_03564	CDS	636	azoR2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 2
FAMPPICK_03565	CDS	1896				hypothetical protein
FAMPPICK_03566	CDS	402				hypothetical protein
FAMPPICK_03567	CDS	360	qacC			Quaternary ammonium compound-resistance protein QacC
FAMPPICK_03568	CDS	573				hypothetical protein
FAMPPICK_03569	CDS	795	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FAMPPICK_03570	tmRNA	360	ssrA			transfer-messenger RNA, SsrA
FAMPPICK_03571	CDS	471	smpB		COG0691	SsrA-binding protein
FAMPPICK_03572	CDS	2340	rnr	3.1.13.1	COG0557	Ribonuclease R
FAMPPICK_03573	CDS	741	est	3.1.1.1	COG1647	Carboxylesterase
FAMPPICK_03574	CDS	231	secG		COG1314	putative protein-export membrane protein SecG
FAMPPICK_03575	CDS	771	yvaM	3.-.-.-		AB hydrolase superfamily protein YvaM
FAMPPICK_03576	CDS	243				hypothetical protein
FAMPPICK_03577	CDS	417	rghR_1			HTH-type transcriptional repressor RghR
FAMPPICK_03578	CDS	420	rghR_2			HTH-type transcriptional repressor RghR
FAMPPICK_03579	CDS	327	yodB_2		COG1733	HTH-type transcriptional regulator YodB
FAMPPICK_03580	CDS	1701				hypothetical protein
FAMPPICK_03581	CDS	681	opuBD		COG1174	Choline transport system permease protein OpuBD
FAMPPICK_03582	CDS	921	opuBC		COG1732	Choline-binding protein
FAMPPICK_03583	CDS	654	opuBB		COG1174	Choline transport system permease protein OpuBB
FAMPPICK_03584	CDS	1146	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
FAMPPICK_03585	CDS	534	opcR_2		COG1510	HTH-type transcriptional repressor OpcR
FAMPPICK_03586	CDS	477	sdpA			Sporulation-delaying protein SdpA
FAMPPICK_03587	CDS	972	sdpB_2			Sporulation-delaying protein SdpB
FAMPPICK_03588	CDS	612	sdpC_2			Sporulation delaying protein C
FAMPPICK_03589	CDS	624	sdpI		COG5658	Immunity protein SdpI
FAMPPICK_03590	CDS	273	sdpR		COG0640	Transcriptional repressor SdpR
FAMPPICK_03591	CDS	690	opuCD		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCD
FAMPPICK_03592	CDS	918	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
FAMPPICK_03593	CDS	654	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
FAMPPICK_03594	CDS	1143	opuCA_2		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
FAMPPICK_03595	CDS	558	opcR_3		COG1510	HTH-type transcriptional repressor OpcR
FAMPPICK_03596	CDS	633				hypothetical protein
FAMPPICK_03597	CDS	615				hypothetical protein
FAMPPICK_03598	CDS	699				hypothetical protein
FAMPPICK_03599	CDS	1818				hypothetical protein
FAMPPICK_03600	CDS	462	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
FAMPPICK_03601	CDS	1293	eno	4.2.1.11	COG0148	Enolase
FAMPPICK_03602	CDS	1536	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
FAMPPICK_03603	CDS	762	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
FAMPPICK_03604	CDS	1185	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
FAMPPICK_03605	CDS	1008	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
FAMPPICK_03606	CDS	1023	cggR		COG2390	Central glycolytic genes regulator
FAMPPICK_03607	CDS	1395	araE		COG0477	Arabinose-proton symporter
FAMPPICK_03608	CDS	1089	araR		COG1609	Arabinose metabolism transcriptional repressor
FAMPPICK_03609	CDS	1011				hypothetical protein
FAMPPICK_03610	CDS	879	gltC_3			HTH-type transcriptional regulator GltC
FAMPPICK_03611	CDS	918	eamA		COG0697	putative amino-acid metabolite efflux pump
FAMPPICK_03612	CDS	1344	yvbW		COG1113	putative amino acid permease YvbW
FAMPPICK_03613	CDS	1035	ydhD_2	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
FAMPPICK_03614	CDS	723	lutC		COG1556	Lactate utilization protein C
FAMPPICK_03615	CDS	1440	lutB		COG1139	Lactate utilization protein B
FAMPPICK_03616	CDS	717	lutA_2		COG0247	Lactate utilization protein A
FAMPPICK_03617	CDS	603	desR_2		COG2197	Transcriptional regulatory protein DesR
FAMPPICK_03618	CDS	1116	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
FAMPPICK_03619	CDS	738				hypothetical protein
FAMPPICK_03620	CDS	903	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FAMPPICK_03621	CDS	810	rsbQ			Sigma factor SigB regulation protein RsbQ
FAMPPICK_03622	CDS	1212	rsbP	3.1.3.3	COG2208	Phosphoserine phosphatase RsbP
FAMPPICK_03623	CDS	1290	ganB	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
FAMPPICK_03624	CDS	2061	ganA	3.2.1.23	COG1874	Beta-galactosidase GanA
FAMPPICK_03625	CDS	852	malG_1		COG3833	Maltose/maltodextrin transport system permease protein MalG
FAMPPICK_03626	CDS	1257				hypothetical protein
FAMPPICK_03627	CDS	1266	cycB		COG2182	Cyclodextrin-binding protein
FAMPPICK_03628	CDS	993	lacR_2		COG1609	HTH-type transcriptional regulator LacR
FAMPPICK_03629	CDS	660	lutR_2		COG2186	HTH-type transcriptional regulator LutR
FAMPPICK_03630	CDS	1692	lutP		COG1620	L-lactate permease
FAMPPICK_03631	CDS	1311	rpoN		COG1508	RNA polymerase sigma-54 factor
FAMPPICK_03632	CDS	219	yvfG			putative protein YvfG
FAMPPICK_03633	CDS	969	epsO	2.-.-.-	COG5039	Putative pyruvyl transferase EpsO
FAMPPICK_03634	CDS	1167	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
FAMPPICK_03635	CDS	651	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
FAMPPICK_03636	CDS	609	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
FAMPPICK_03637	CDS	1518	epsK			putative membrane protein EpsK
FAMPPICK_03638	CDS	1035	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
FAMPPICK_03639	CDS	1077	epsI	2.-.-.-	COG5039	Putative pyruvyl transferase EpsI
FAMPPICK_03640	CDS	1035	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
FAMPPICK_03641	CDS	1104	epsG			Transmembrane protein EpsG
FAMPPICK_03642	CDS	1164	epsF_2	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
FAMPPICK_03643	CDS	837	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
FAMPPICK_03644	CDS	1146	epsD	2.4.-.-		Putative glycosyltransferase EpsD
FAMPPICK_03645	CDS	1797	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
FAMPPICK_03646	CDS	684	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
FAMPPICK_03647	CDS	705	ywqC_1		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
FAMPPICK_03648	CDS	459				hypothetical protein
FAMPPICK_03649	CDS	1470	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
FAMPPICK_03650	CDS	192				hypothetical protein
FAMPPICK_03651	CDS	486	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
FAMPPICK_03652	CDS	312				hypothetical protein
FAMPPICK_03653	CDS	684	racX	5.1.1.10	COG1794	Broad specificity amino-acid racemase RacX
FAMPPICK_03654	CDS	1356	pbpE		COG1680	Penicillin-binding protein 4*
FAMPPICK_03655	CDS	1422	sacB	2.4.1.10		Levansucrase
FAMPPICK_03656	CDS	1551	levB	3.2.1.64	COG1621	Levanbiose-producing levanase
FAMPPICK_03657	CDS	1563	yveA_2		COG0531	Aspartate-proton symporter
FAMPPICK_03658	CDS	585	yvdT			putative HTH-type transcriptional regulator YvdT
FAMPPICK_03659	CDS	336	gdx_1			Guanidinium exporter
FAMPPICK_03660	CDS	321	gdx_2			Guanidinium exporter
FAMPPICK_03661	CDS	513				hypothetical protein
FAMPPICK_03662	CDS	1344	yvdP_2	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
FAMPPICK_03663	CDS	963	cotR	3.1.1.-	COG3621	Putative sporulation hydrolase CotR
FAMPPICK_03664	tRNA	81				tRNA-Arg(ccg)
FAMPPICK_03665	CDS	594	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FAMPPICK_03666	CDS	681	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
FAMPPICK_03667	CDS	1686	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
FAMPPICK_03668	CDS	2274	malP_2	2.4.1.8		Maltose phosphorylase
FAMPPICK_03669	CDS	891				hypothetical protein
FAMPPICK_03670	CDS	837	malG_2		COG3833	Maltose/maltodextrin transport system permease protein MalG
FAMPPICK_03671	CDS	1308				hypothetical protein
FAMPPICK_03672	CDS	1254	mdxE		COG2182	Maltodextrin-binding protein MdxE
FAMPPICK_03673	CDS	1767	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
FAMPPICK_03674	CDS	951	purR_2		COG1609	HTH-type transcriptional repressor PurR
FAMPPICK_03675	CDS	576	yvdD		COG1611	LOG family protein YvdD
FAMPPICK_03676	CDS	321				hypothetical protein
FAMPPICK_03677	CDS	1593	dauA		COG0659	C4-dicarboxylic acid transporter DauA
FAMPPICK_03678	CDS	585	csh_2	3.13.1.5		Carbon disulfide hydrolase
FAMPPICK_03679	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
FAMPPICK_03680	CDS	1941	yxdM_1			ABC transporter permease protein YxdM
FAMPPICK_03681	CDS	780	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
FAMPPICK_03682	CDS	1071	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
FAMPPICK_03683	CDS	714	graR_2		COG0745	Response regulator protein GraR
FAMPPICK_03684	CDS	210				hypothetical protein
FAMPPICK_03685	CDS	756	nhoA	2.3.1.5	COG2162	Arylamine N-acetyltransferase
FAMPPICK_03686	CDS	258	crh		COG1925	HPr-like protein Crh
FAMPPICK_03687	CDS	951	whiA		COG1481	putative cell division protein WhiA
FAMPPICK_03688	CDS	996			COG0391	Gluconeogenesis factor
FAMPPICK_03689	CDS	888	yvcJ		COG1660	Nucleotide-binding protein YvcJ
FAMPPICK_03690	CDS	477	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
FAMPPICK_03691	CDS	951	trxB	1.8.1.9	COG0492	Thioredoxin reductase
FAMPPICK_03692	CDS	1422	cwlO	3.4.-.-	COG0791	Peptidoglycan DL-endopeptidase CwlO
FAMPPICK_03693	CDS	1455				hypothetical protein
FAMPPICK_03694	CDS	1770	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
FAMPPICK_03695	CDS	360				hypothetical protein
FAMPPICK_03696	CDS	1911				hypothetical protein
FAMPPICK_03697	CDS	726	yvcA			Putative lipoprotein YvcA
FAMPPICK_03698	CDS	630	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
FAMPPICK_03699	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
FAMPPICK_03700	CDS	738	priA_2	5.3.1.16	COG0106	Phosphoribosyl isomerase A
FAMPPICK_03701	CDS	639	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
FAMPPICK_03702	CDS	585	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
FAMPPICK_03703	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
FAMPPICK_03704	CDS	642	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
FAMPPICK_03705	CDS	1176	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
FAMPPICK_03706	CDS	753				hypothetical protein
FAMPPICK_03707	CDS	666	pelC	4.2.2.2		Pectate lyase C
FAMPPICK_03708	CDS	519	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
FAMPPICK_03709	CDS	651	ppaX_2	3.6.1.1	COG0546	Pyrophosphatase PpaX
FAMPPICK_03710	CDS	939				hypothetical protein
FAMPPICK_03711	CDS	810	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FAMPPICK_03712	CDS	933	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
FAMPPICK_03713	CDS	1191	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
FAMPPICK_03714	CDS	729	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
FAMPPICK_03715	CDS	732	nagR_2		COG2188	HTH-type transcriptional repressor NagR
FAMPPICK_03716	CDS	3870	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FAMPPICK_03717	CDS	474				hypothetical protein
FAMPPICK_03718	CDS	1218	cypX	1.14.15.13	COG2124	Pulcherriminic acid synthase
FAMPPICK_03719	CDS	747	yvmC	2.3.2.22		Cyclo(L-leucyl-L-leucyl) synthase
FAMPPICK_03720	CDS	510	pchR_2			HTH-type transcriptional regulator PchR
FAMPPICK_03721	CDS	1212	ymfD_3			Bacillibactin exporter
FAMPPICK_03722	CDS	360				hypothetical protein
FAMPPICK_03723	CDS	198				hypothetical protein
FAMPPICK_03724	CDS	1098				hypothetical protein
FAMPPICK_03725	CDS	327				hypothetical protein
FAMPPICK_03726	CDS	231				hypothetical protein
FAMPPICK_03727	CDS	483	yvzB		COG1344	Putative flagellin YvzB
FAMPPICK_03728	CDS	2874	uvrA			UvrABC system protein A
FAMPPICK_03729	CDS	1986	uvrB		COG0556	UvrABC system protein B
FAMPPICK_03730	CDS	231	csbA		COG4897	Protein CsbA
FAMPPICK_03731	CDS	2496				hypothetical protein
FAMPPICK_03732	CDS	570	bm3R1_2			HTH-type transcriptional repressor Bm3R1
FAMPPICK_03733	CDS	1335	ribZ_1			Riboflavin transporter RibZ
FAMPPICK_03734	CDS	1194	minJ		COG0265	Cell division topological determinant MinJ
FAMPPICK_03735	CDS	336				hypothetical protein
FAMPPICK_03736	CDS	1443	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
FAMPPICK_03737	CDS	900	ftsX		COG2177	Cell division protein FtsX
FAMPPICK_03738	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
FAMPPICK_03739	CDS	339	cccB		COG2010	Cytochrome c-551
FAMPPICK_03740	CDS	846				hypothetical protein
FAMPPICK_03741	CDS	984	prfB			Peptide chain release factor 2
FAMPPICK_03742	CDS	2526	secA		COG0653	Protein translocase subunit SecA
FAMPPICK_03743	CDS	570	yvyD		COG1544	Ribosome hibernation promotion factor
FAMPPICK_03744	CDS	378				hypothetical protein
FAMPPICK_03745	CDS	342	fliT			Flagellar protein FliT
FAMPPICK_03746	CDS	402	fliS		COG1516	Flagellar secretion chaperone FliS
FAMPPICK_03747	CDS	1497	fliD		COG1345	Flagellar hook-associated protein 2
FAMPPICK_03748	CDS	330	yvyC		COG1334	putative protein YvyC
FAMPPICK_03749	CDS	915	hag		COG1344	Flagellin
FAMPPICK_03750	CDS	225	csrA		COG1551	Translational regulator CsrA
FAMPPICK_03751	CDS	432	fliW		COG1699	Flagellar assembly factor FliW
FAMPPICK_03752	CDS	576	yviE			putative protein YviE
FAMPPICK_03753	CDS	897	flaB3		COG1344	Flagellin FlaB3
FAMPPICK_03754	CDS	1524				hypothetical protein
FAMPPICK_03755	CDS	483	yvyG			putative protein YvyG
FAMPPICK_03756	CDS	267				hypothetical protein
FAMPPICK_03757	CDS	420				hypothetical protein
FAMPPICK_03758	CDS	723				hypothetical protein
FAMPPICK_03759	CDS	297	comFB			ComF operon protein 2
FAMPPICK_03760	CDS	1392	comFA	3.6.4.12	COG4098	ComF operon protein 1
FAMPPICK_03761	CDS	846	degV		COG1307	Protein DegV
FAMPPICK_03762	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
FAMPPICK_03763	CDS	1158	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
FAMPPICK_03764	CDS	654	yigZ		COG1739	IMPACT family member YigZ
FAMPPICK_03765	CDS	1176	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
FAMPPICK_03766	CDS	1077	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
FAMPPICK_03767	CDS	1200	tuaH	2.4.-.-		Putative teichuronic acid biosynthesis glycosyltransferase TuaH
FAMPPICK_03768	CDS	759	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
FAMPPICK_03769	CDS	681	tuaF			Teichuronic acid biosynthesis protein TuaF
FAMPPICK_03770	CDS	1467	tuaE			Teichuronic acid biosynthesis protein TuaE
FAMPPICK_03771	CDS	1386	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
FAMPPICK_03772	CDS	1170	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
FAMPPICK_03773	CDS	1452	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
FAMPPICK_03774	CDS	660				hypothetical protein
FAMPPICK_03775	CDS	1491	lytC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
FAMPPICK_03776	CDS	2118	lytB		COG2247	Amidase enhancer
FAMPPICK_03777	CDS	309	lytA			Membrane-bound protein LytA
FAMPPICK_03778	CDS	921	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FAMPPICK_03779	CDS	1143	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
FAMPPICK_03780	CDS	879	gtaB_3	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
FAMPPICK_03781	CDS	1584	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
FAMPPICK_03782	CDS	828	tagG		COG1682	Teichoic acid translocation permease protein TagG
FAMPPICK_03783	CDS	2241	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
FAMPPICK_03784	CDS	2022	tagE	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
FAMPPICK_03785	CDS	390	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
FAMPPICK_03786	CDS	771	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
FAMPPICK_03787	CDS	1146	tagB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
FAMPPICK_03788	CDS	1329				hypothetical protein
FAMPPICK_03789	CDS	2643	lytD	3.2.1.96	COG4193	Beta-N-acetylglucosaminidase
FAMPPICK_03790	CDS	951	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
FAMPPICK_03791	CDS	1452	gerBA_3			Spore germination protein B1
